menuRestaurantNom;menuRestaurantId;menuRestaurantIdType;menuRestaurantType;menuRestaurantConvive;menuDate;menuRepasType;menuPlatRegime;menuPlatType;menuPlatCode;menuPlatNom;menuplatlabellocal;menuplatlabelabio;menuplatlabelfaitmaison;menuplatlabelproduitsfermiers;menuplatlabelaoc;menuplatlabelaop;menuplatlabeligp;menuplatlabelvf;menuplatlabellabelrouge;menuCollNom;menuCollSiret;menuEtablissementNom;menuEtablissementSiret;menuPublicationDate
ECOLE VOLNEY;52;autre;maternelle;maternelle;2026-01-29;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE VOLTAIRE;53;autre;élémentaire;élémentaire;2026-01-29;déjeuner;sans exclusion;entrée;1;Cake au fromage/pois chiches sauce crème;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE MOLLIERES;148;autre;élémentaire;élémentaire;2026-01-29;déjeuner;sans exclusion;garniture;4;Epinards hachés à la crème;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PHILIPE;543;autre;maternelle;maternelle;2026-01-29;déjeuner;sans exclusion;plat principal;2;Poisson sauce hollandaise;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PHILIPE;543;autre;élémentaire;élémentaire;2026-01-29;déjeuner;sans exclusion;dessert;7;Banane;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE PHILIPE;543;autre;maternelle;maternelle;2026-01-29;déjeuner;sans exclusion;pain;11;Pain;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BENIER;3;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BENIER;3;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BENIER;3;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BENIER;3;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU P;5;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU P;5;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU P;5;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU P;5;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;autre;9;Sucre pour pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU M;6;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU M;6;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CUSSONNEAU M;6;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BLANCHERAIE;11;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BORDILLON;12;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BORDILLON;12;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BORDILLON;12;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;plat principal;2;Falafels sauce à l'angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;plat principal;2;Falafels sauce à l'angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;autre;9;Sucre pour pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE BROSSARD;13;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;plat principal;2;Falafels sauce à l'angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;plat principal;2;Falafels sauce à l'angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;autre;9;Sucre pour pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CHIRON;14;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CLEMENT;15;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;plat principal;2;Falafels sauce à l'angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CLEMENT;15;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CLEMENT;15;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CONDORCET;17;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CONDORCET;17;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;autre;9;Sucre pour pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CURIE;19;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CURIE;19;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CURIE;19;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CURIE;19;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE CURIE;19;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DACIER;20;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DACIER;20;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DACIER;20;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;plat principal;2;Falafels sauce à l'angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FRATELLINI;21;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESCARTES;22;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESCARTES;22;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESCARTES;22;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESNOS;23;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;plat principal;2;Falafels sauce à l'angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESNOS;23;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESNOS;23;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;plat principal;2;Falafels sauce à l'angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESNOS;23;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESNOS;23;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESNOS;23;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE DESNOS;23;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FERRARO;24;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FERRARO;24;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FERRARO;24;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FERRARO;24;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE FERRARO;24;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;autre;9;Sucre pour pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE GASNIER;25;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE GASNIER;25;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;dessert;7;Compote de pomme/poire;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE HUGO;26;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE HUGO;26;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE HUGO;26;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE HUGO;26;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE HUGO;26;autre;maternelle;maternelle;2026-01-30;déjeuner;sans viande;garniture;4;Pommes de terre vapeur persillées;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE HUGO;26;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ISORET;27;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ISORET;27;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;autre;9;Sucre pour pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ISORET;27;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE ISORET;27;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans viande;entrée;1;Pamplemousse/jus de pamplemousse;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;élémentaire;élémentaire;2026-01-30;déjeuner;sans exclusion;plat principal;2;Sauté de boeuf sauce angevine;;;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;produit laitier;6;Cantal;;;;;;Appellation origine protégée;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
ECOLE LAREVELLIERE;28;autre;maternelle;maternelle;2026-01-30;déjeuner;sans exclusion;pain qualité supérieure;12;Pain;;Agriculture biologique;;;;;;;;VILLE ANGERS;21490007800012;ANGERS LOIRE RESTAURATION;84097537900016;2026-01-06
